carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize
15323,vw, Tiguan Allspace,2019,Semi-Auto,1633,Petrol,150,35.4443,1.5
16639,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,145,34.5191,2
19032,vw, Tiguan Allspace,2019,Automatic,4647,Petrol,145,30.8099,2
14909,vw, Tiguan Allspace,2019,Automatic,6644,Petrol,145,30.3667,2
17277,vw, Tiguan Allspace,2019,Automatic,8708,Petrol,145,30.4944,2
15364,vw, Tiguan Allspace,2019,Semi-Auto,13108,Petrol,150,30.6775,2
15572,vw, Tiguan Allspace,2020,Semi-Auto,2500,Petrol,145,30.9566,2
19082,ford, Tourneo Connect,2016,Manual,21026,Diesel,30,64.2166,1.5
14247,ford, Tourneo Connect,2017,Manual,5094,Diesel,145,63.9652,1.5
19142,ford, Tourneo Connect,2015,Manual,88927,Diesel,30,64.3425,1.5
16262,ford, Tourneo Connect,2016,Manual,31307,Diesel,30,64.0560,1.5
14842,ford, Tourneo Connect,2016,Manual,26545,Diesel,30,64.0208,1.5
13128,ford, Tourneo Connect,2019,Manual,1956,Diesel,145,61.7409,1.5
16943,ford, Tourneo Connect,2017,Manual,21310,Diesel,30,61.0357,1.5
14015,ford, Tourneo Connect,2019,Manual,1390,Diesel,145,61.3874,1.5
14445,ford, Tourneo Connect,2019,Manual,4605,Diesel,145,61.4038,1.5
12213,ford, Tourneo Connect,2016,Manual,42960,Diesel,30,61.4091,1.5
19400,ford, Tourneo Connect,2016,Manual,24939,Diesel,30,61.4968,1.5
18541,ford, Tourneo Connect,2016,Automatic,56892,Diesel,125,56.3432,1.5
19424,ford, Tourneo Connect,2016,Automatic,6000,Diesel,125,56.5266,1.5
17944,ford, Tourneo Connect,2016,Automatic,43812,Diesel,125,56.6228,1.5
12065,ford, Tourneo Connect,2016,Automatic,36145,Diesel,125,56.3050,1.5
13450,ford, Tourneo Connect,2015,Manual,47904,Diesel,125,56.8918,1.6
13394,ford, Tourneo Connect,2017,Manual,16310,Petrol,125,50.3969,1
18626,ford, Tourneo Connect,2020,Automatic,409,Diesel,145,43.9663,1.5
16398,ford, Tourneo Connect,2015,Automatic,15518,Petrol,260,35.6036,1.6
18264,ford, Tourneo Custom,2016,Manual,62505,Diesel,200,46.4434,2
12543,ford, Tourneo Custom,2017,Manual,15000,Diesel,145,46.0019,2
16457,ford, Tourneo Custom,2018,Manual,6959,Diesel,145,46.3317,2
14547,ford, Tourneo Custom,2017,Manual,23838,Diesel,150,44.9815,2
19031,ford, Tourneo Custom,2016,Manual,22704,Diesel,200,44.3983,2
17887,ford, Tourneo Custom,2017,Manual,41269,Diesel,145,44.7299,2
17368,ford, Tourneo Custom,2016,Manual,25108,Diesel,200,44.5853,2
19304,ford, Tourneo Custom,2018,Manual,36199,Diesel,145,44.6122,2
12565,ford, Tourneo Custom,2017,Manual,36000,Diesel,145,44.8712,2
16436,ford, Tourneo Custom,2017,Manual,26514,Diesel,200,44.9501,2
18581,ford, Tourneo Custom,2017,Manual,14000,Diesel,200,44.7755,2
13151,ford, Tourneo Custom,2017,Manual,51252,Diesel,200,44.9323,2
16796,ford, Tourneo Custom,2018,Manual,6896,Diesel,145,44.8637,2
16069,ford, Tourneo Custom,2017,Manual,48822,Diesel,150,44.9418,2
17351,ford, Tourneo Custom,2018,Manual,8095,Diesel,145,45.0611,2
17419,ford, Tourneo Custom,2016,Manual,73000,Diesel,200,44.6791,2
15288,ford, Tourneo Custom,2017,Manual,47000,Diesel,200,45.0712,2
17305,ford, Tourneo Custom,2017,Manual,39250,Diesel,145,44.7135,2
12856,ford, Tourneo Custom,2017,Manual,33650,Diesel,235,43.9887,2
15635,ford, Tourneo Custom,2017,Manual,32315,Diesel,145,43.8888,2
16679,ford, Tourneo Custom,2017,Manual,37950,Diesel,145,44.1894,2
16945,ford, Tourneo Custom,2015,Manual,30324,Diesel,235,43.1911,2.2
15311,ford, Tourneo Custom,2015,Manual,13016,Diesel,235,42.3892,2.2
12718,ford, Tourneo Custom,2019,Manual,3710,Diesel,150,35.1249,2
18155,ford, Tourneo Custom,2019,Manual,5609,Diesel,145,34.8988,2
19220,ford, Tourneo Custom,2019,Manual,2763,Diesel,150,35.4133,2
19061,ford, Tourneo Custom,2019,Manual,10012,Diesel,150,35.1711,2
14730,ford, Tourneo Custom,2019,Manual,29973,Diesel,145,35.5328,2
13568,ford, Tourneo Custom,2019,Automatic,5000,Diesel,150,33.2721,2
13965,ford, Tourneo Custom,2019,Manual,21529,Diesel,145,32.4645,2
12592,ford, Tourneo Custom,2018,Manual,14292,Diesel,145,32.7581,2
14053,ford, Tourneo Custom,2018,Manual,2500,Diesel,145,32.6214,2
14989,ford, Tourneo Custom,2018,Manual,13306,Diesel,145,32.5898,2
12941,ford, Tourneo Custom,2018,Manual,30732,Diesel,145,32.1371,2
17976,ford, Tourneo Custom,2019,Manual,5341,Diesel,145,32.3240,2
17182,ford, Tourneo Custom,2019,Manual,10750,Diesel,145,32.5565,2
13185,ford, Tourneo Custom,2019,Manual,25587,Diesel,145,32.4330,2
17337,ford, Tourneo Custom,2018,Automatic,26909,Diesel,145,31.8004,2
18902,ford, Tourneo Custom,2018,Automatic,24568,Diesel,145,31.8189,2
13720,ford, Tourneo Custom,2019,Automatic,6020,Diesel,150,31.8267,2
12070,ford, Tourneo Custom,2019,Manual,10450,Diesel,145,31.8940,2
16243,ford, Tourneo Custom,2019,Manual,1410,Diesel,145,30.4077,2
17194,ford, Tourneo Custom,2019,Automatic,4452,Diesel,145,29.7106,2
19614,ford, Tourneo Custom,2019,Manual,100,Diesel,145,30.0036,2
17597,ford, Tourneo Custom,2018,Manual,14986,Diesel,145,29.9498,2
14929,ford, Tourneo Custom,2018,Manual,11415,Diesel,145,29.7993,2
16349,ford, Tourneo Custom,2019,Manual,9897,Diesel,145,30.0155,2
13289,merc, V Class,2018,Automatic,15232,Diesel,145,49.0656,2.1
12661,merc, V Class,2019,Automatic,18603,Diesel,145,48.8097,2.1
17904,merc, V Class,2019,Automatic,18398,Diesel,150,48.7112,2.1
14910,merc, V Class,2019,Automatic,18812,Diesel,150,49.1922,2.1
14992,merc, V Class,2019,Automatic,19735,Diesel,145,48.7091,2.1
17523,merc, V Class,2018,Automatic,20074,Diesel,150,48.7245,2.1
19124,merc, V Class,2019,Automatic,20500,Diesel,145,48.9666,2.1
17341,merc, V Class,2018,Manual,30577,Diesel,145,45.8526,2.1
13431,merc, V Class,2019,Manual,5000,Diesel,145,46.4277,2.1
18423,merc, V Class,2018,Manual,11323,Diesel,145,46.5733,2.1
15557,merc, V Class,2018,Manual,22033,Diesel,145,46.2891,2.1
16039,merc, V Class,2018,Manual,21681,Diesel,145,46.1198,2.1
17121,merc, V Class,2018,Manual,20646,Diesel,145,46.3648,2.1
18893,merc, V Class,2016,Manual,21981,Diesel,200,46.2627,2.1
13993,merc, V Class,2018,Manual,25920,Diesel,145,46.3736,2.1
19213,merc, V Class,2019,Manual,16989,Diesel,145,46.2095,2.1
13264,merc, V Class,2018,Manual,21749,Diesel,145,46.1311,2.1
17841,merc, V Class,2019,Manual,20578,Diesel,145,46.2123,2.1
15580,merc, V Class,2018,Manual,26276,Diesel,145,46.4717,2.1
17951,merc, V Class,2018,Manual,23275,Diesel,145,45.9155,2.1
13317,merc, V Class,2019,Manual,100,Diesel,145,46.3751,2.1
14365,merc, V Class,2018,Manual,20841,Diesel,145,46.3360,2.1
17528,merc, V Class,2017,Manual,49532,Diesel,145,46.1749,2.1
13210,merc, V Class,2019,Manual,35,Diesel,145,46.2643,2.1
13908,merc, V Class,2018,Manual,20138,Diesel,145,46.3302,2.1
14238,merc, V Class,2018,Manual,38000,Diesel,145,46.0586,2.1
18218,merc, V Class,2018,Manual,22011,Diesel,145,46.7274,2.1
19078,merc, V Class,2018,Manual,29723,Diesel,145,46.4532,2.1
15152,merc, V Class,2018,Manual,27222,Diesel,145,46.3345,2.1
17470,merc, V Class,2018,Manual,22740,Diesel,145,46.2055,2.1
17203,merc, V Class,2016,Manual,21981,Diesel,200,46.1571,2.1
16187,merc, V Class,2019,Manual,20981,Diesel,145,46.4611,2.1
15088,merc, V Class,2018,Manual,14453,Diesel,145,46.0038,2.1
19573,merc, V Class,2018,Manual,22058,Diesel,145,46.0832,2.1
18717,merc, V Class,2018,Manual,16146,Diesel,145,46.0298,2.1
15460,merc, V Class,2019,Manual,10,Diesel,145,45.8457,2.1
17338,merc, V Class,2018,Manual,25254,Diesel,145,46.2277,2.1
16159,merc, V Class,2019,Manual,22691,Diesel,145,46.4156,2.1
15161,merc, V Class,2018,Manual,15323,Diesel,150,46.6404,2.1
13853,merc, V Class,2018,Manual,23415,Diesel,145,46.3510,2.1
18182,merc, V Class,2018,Manual,29000,Diesel,145,46.3534,2.1
19384,merc, V Class,2018,Manual,23694,Diesel,145,46.6252,2.1
13709,merc, V Class,2018,Manual,21059,Diesel,145,46.3422,2.1
17445,merc, V Class,2018,Manual,18831,Diesel,145,46.1819,2.1
16076,merc, V Class,2018,Manual,14941,Diesel,145,46.6187,2.1
13407,merc, V Class,2018,Manual,34483,Diesel,145,46.6116,2.1
17719,merc, V Class,2018,Manual,11726,Diesel,145,46.7833,2.1
16154,merc, V Class,2018,Manual,23075,Diesel,145,46.2075,2.1
19530,merc, V Class,2018,Manual,39292,Diesel,145,46.5645,2.1
16753,merc, V Class,2018,Manual,38004,Diesel,145,46.4703,2.1
13582,merc, V Class,2016,Manual,20455,Diesel,200,46.4096,2.1
13763,merc, V Class,2019,Manual,22538,Diesel,145,46.2882,2.1
16929,merc, V Class,2018,Manual,28702,Diesel,145,46.0987,2.1
18127,merc, V Class,2018,Semi-Auto,40479,Diesel,145,45.7790,2.2
13255,merc, V Class,2017,Semi-Auto,41298,Diesel,205,45.9633,2.2
13511,merc, V Class,2019,Semi-Auto,10593,Diesel,145,45.6010,2.2
16894,merc, V Class,2018,Semi-Auto,18932,Diesel,145,45.7443,2.2
14146,merc, V Class,2015,Automatic,48500,Diesel,200,45.9314,2.1
17050,merc, V Class,2017,Automatic,8141,Diesel,145,45.1354,2.2
13704,merc, V Class,2019,Semi-Auto,14086,Diesel,145,45.5092,2.2
13630,merc, V Class,2017,Semi-Auto,6316,Diesel,145,45.4641,2.2
12494,merc, V Class,2019,Automatic,14227,Diesel,145,45.5143,2.2
18895,merc, V Class,2019,Automatic,2582,Diesel,145,45.5140,2.2
18055,merc, V Class,2019,Automatic,11588,Diesel,145,45.9363,2.2
12608,merc, V Class,2019,Automatic,4362,Diesel,145,45.4796,2.2
14281,merc, V Class,2017,Automatic,2552,Diesel,145,45.5505,2.2
18577,merc, V Class,2019,Automatic,1478,Diesel,145,45.3143,2.2
17324,merc, V Class,2017,Semi-Auto,32577,Diesel,145,45.5048,2.2
12031,merc, V Class,2019,Automatic,10,Diesel,145,45.5404,2.2
14680,merc, V Class,2018,Automatic,8900,Diesel,145,45.2498,2.1
19476,merc, V Class,2017,Automatic,7833,Diesel,145,45.5977,2.2
13471,merc, V Class,2019,Automatic,79,Diesel,145,45.6725,2.2
16426,merc, V Class,2018,Automatic,20527,Diesel,145,45.6118,2.1
15968,merc, V Class,2019,Semi-Auto,13347,Diesel,145,45.7263,2.2
15722,merc, V Class,2018,Automatic,13000,Diesel,145,45.6197,2.1
13956,merc, V Class,2018,Semi-Auto,15640,Diesel,145,45.4326,2.2
14841,merc, V Class,2018,Automatic,11875,Diesel,145,45.8489,2.1
12940,merc, V Class,2019,Semi-Auto,4823,Diesel,145,46.0027,2.2
14490,merc, V Class,2019,Semi-Auto,3257,Diesel,145,44.3891,2.2
18365,merc, V Class,2017,Automatic,40000,Diesel,150,44.4723,2.1
12163,merc, V Class,2017,Semi-Auto,58590,Diesel,235,44.7556,2.2
12914,merc, V Class,2019,Automatic,1250,Diesel,145,45.0736,2.2
13510,merc, V Class,2018,Semi-Auto,12572,Diesel,150,44.7027,2.2
12749,merc, V Class,2015,Automatic,57500,Diesel,235,44.5552,2.1
16854,merc, V Class,2016,Automatic,20751,Diesel,235,44.9370,2.2
13836,merc, V Class,2019,Automatic,1659,Diesel,145,44.9267,2.1
18816,merc, V Class,2019,Semi-Auto,2924,Diesel,145,44.8280,2.2
17381,merc, V Class,2016,Semi-Auto,24754,Diesel,235,44.5038,2.2
13346,merc, V Class,2016,Automatic,48000,Diesel,235,44.8273,2.2
13586,merc, V Class,2018,Semi-Auto,2748,Diesel,145,45.1364,2.2
16712,merc, V Class,2016,Automatic,42000,Diesel,235,44.7147,2.1
18971,merc, V Class,2017,Automatic,86000,Diesel,145,44.6812,2.1
14897,merc, V Class,2017,Automatic,34564,Diesel,145,45.0202,2.1
17644,merc, V Class,2019,Semi-Auto,1000,Diesel,145,44.4094,2.2
16972,merc, V Class,2019,Semi-Auto,3337,Diesel,145,45.0247,2.2
13593,merc, V Class,2019,Semi-Auto,3000,Diesel,145,44.6669,2.2
13083,merc, V Class,2015,Automatic,49000,Diesel,235,44.7301,2.2
13585,merc, V Class,2018,Automatic,10044,Diesel,145,44.8475,2.2
16573,merc, V Class,2018,Semi-Auto,5988,Diesel,145,44.6039,2.2
18221,merc, V Class,2019,Semi-Auto,5927,Diesel,145,44.8390,2.2
12431,merc, V Class,2017,Semi-Auto,16830,Diesel,235,44.7404,2.2
17394,merc, V Class,2016,Automatic,33000,Diesel,235,44.8127,2.1
15227,merc, V Class,2018,Automatic,14777,Diesel,145,45.0842,2.1
14252,merc, V Class,2017,Automatic,33000,Diesel,145,44.9469,2.1
18964,merc, V Class,2019,Automatic,4170,Diesel,145,44.4223,2.1
12229,merc, V Class,2019,Automatic,3442,Diesel,150,39.8270,2.1
17208,merc, V Class,2019,Automatic,9000,Diesel,145,38.7399,2
19406,merc, V Class,2013,Automatic,78000,Diesel,300,38.4615,2.1
17283,merc, V Class,2019,Automatic,500,Diesel,145,38.0464,2.1
15982,merc, V Class,2019,Automatic,500,Diesel,145,38.1367,2.1
12691,merc, V Class,2019,Semi-Auto,1998,Diesel,145,37.5336,2
15128,merc, V Class,2019,Automatic,3000,Diesel,150,37.1619,2
16663,merc, V Class,2019,Automatic,3000,Diesel,145,36.9482,2
13987,merc, V Class,2019,Automatic,10,Diesel,145,36.6167,2
12820,merc, V Class,2019,Automatic,677,Diesel,145,36.5899,2
15432,merc, V Class,2019,Semi-Auto,3238,Diesel,145,36.6793,2
17678,merc, V Class,2019,Automatic,2753,Diesel,145,36.8808,2
19364,merc, V Class,2020,Semi-Auto,10,Diesel,145,36.7877,2
12253,merc, V Class,2019,Automatic,999,Diesel,145,36.8313,2
19482,merc, V Class,2019,Semi-Auto,3999,Diesel,145,37.0933,2
18069,merc, V Class,2019,Automatic,100,Diesel,145,36.9112,2
15281,merc, V Class,2019,Semi-Auto,650,Diesel,145,36.2157,2
18296,merc, V Class,2019,Automatic,1000,Diesel,150,37.0080,2
13536,merc, V Class,2020,Semi-Auto,1000,Diesel,145,36.8640,2
12171,merc, V Class,2019,Automatic,2550,Diesel,145,36.4012,2
18929,merc, V Class,2019,Semi-Auto,200,Diesel,145,36.7003,2
15334,merc, V Class,2019,Automatic,2145,Diesel,145,35.8553,2
18479,merc, V Class,2019,Automatic,4000,Diesel,145,36.3733,2
16609,merc, V Class,2019,Automatic,500,Diesel,145,35.8211,2
15628,merc, V Class,2019,Automatic,1002,Diesel,145,36.4421,2
15911,merc, V Class,2020,Semi-Auto,1000,Diesel,145,36.5473,2
13537,merc, V Class,2019,Automatic,1350,Diesel,145,36.3947,2
17536,merc, V Class,2019,Semi-Auto,16,Diesel,145,36.6556,2
12471,merc, V Class,2020,Semi-Auto,2859,Diesel,145,36.2380,2
16897,merc, V Class,2019,Semi-Auto,236,Diesel,145,35.8129,2
12884,merc, V Class,2019,Automatic,147,Diesel,145,36.2220,2
17397,merc, V Class,2019,Automatic,8251,Diesel,145,36.2839,2
12561,merc, V Class,2019,Automatic,2020,Diesel,145,35.9590,2
16236,merc, V Class,2010,Automatic,259000,Diesel,540,30.8345,3
12304,toyota, Verso,2018,Manual,7074,Diesel,145,62.7029,1.6
12952,toyota, Verso,2015,Manual,40857,Diesel,30,62.5528,1.6
16315,toyota, Verso,2016,Manual,37305,Diesel,30,62.9059,1.6
14342,toyota, Verso,2015,Manual,16232,Diesel,30,63.1499,1.6
16153,toyota, Verso,2016,Manual,44098,Diesel,30,62.7492,1.6
12030,toyota, Verso,2017,Manual,31756,Diesel,145,63.0549,1.6
13868,toyota, Verso,2017,Manual,41630,Diesel,30,63.1526,1.6
16238,toyota, Verso,2014,Manual,51394,Diesel,30,62.8580,1.6
18112,toyota, Verso,2017,Manual,19303,Diesel,145,63.1963,1.6
14364,toyota, Verso,2016,Manual,7674,Diesel,30,62.8217,1.6
15962,toyota, Verso,2016,Manual,14251,Diesel,30,62.8850,1.6
12742,toyota, Verso,2017,Manual,54761,Diesel,30,62.9115,1.6
15332,toyota, Verso,2016,Manual,28781,Diesel,30,62.5516,1.6
14528,toyota, Verso,2015,Manual,73305,Diesel,30,62.8917,1.6
14665,toyota, Verso,2017,Manual,27518,Diesel,30,62.7654,1.6
13783,toyota, Verso,2015,Manual,17684,Diesel,30,62.7420,1.6
13817,toyota, Verso,2017,Manual,33890,Diesel,30,63.2239,1.6
14702,toyota, Verso,2013,Manual,30000,Diesel,125,57.5587,2
14565,toyota, Verso,2011,Manual,54000,Diesel,145,53.3418,2
13514,toyota, Verso,2017,Semi-Auto,19432,Petrol,150,43.4603,1.8
19058,toyota, Verso,2017,Automatic,33989,Other,165,43.5083,1.8
13841,toyota, Verso,2016,Semi-Auto,13992,Petrol,165,43.6236,1.8
14838,toyota, Verso,2016,Automatic,9444,Other,160,43.6380,1.8
16164,toyota, Verso,2015,Automatic,10500,Petrol,165,43.3552,1.8
19404,toyota, Verso,2017,Semi-Auto,19687,Petrol,165,43.3602,1.8
16387,toyota, Verso,2017,Semi-Auto,16084,Petrol,160,43.5103,1.8
18269,toyota, Verso,2017,Automatic,37909,Petrol,160,43.4268,1.8
12525,toyota, Verso,2016,Automatic,22703,Petrol,165,43.5520,1.8
18227,toyota, Verso,2015,Semi-Auto,11536,Petrol,160,43.5889,1.8
17534,toyota, Verso,2015,Semi-Auto,88412,Petrol,165,43.4286,1.8
15119,toyota, Verso,2017,Automatic,31556,Petrol,160,43.4858,1.8
13085,toyota, Verso,2015,Semi-Auto,43222,Petrol,165,43.4604,1.8
13165,toyota, Verso,2017,Automatic,26000,Petrol,145,43.5991,1.8
18973,toyota, Verso,2016,Semi-Auto,12068,Petrol,160,43.6785,1.8
12515,toyota, Verso,2018,Semi-Auto,3252,Petrol,145,43.0874,1.8
17989,toyota, Verso,2015,Automatic,24321,Petrol,160,43.4655,1.8
18641,toyota, Verso,2017,Semi-Auto,9589,Petrol,160,43.3328,1.8
12774,toyota, Verso,2017,Semi-Auto,19807,Petrol,200,42.6886,1.8
14951,toyota, Verso,2017,Semi-Auto,6800,Petrol,145,43.1793,1.8
12519,toyota, Verso,2014,Manual,30437,Petrol,200,42.7601,1.6
14669,toyota, Verso,2017,Semi-Auto,13655,Petrol,205,42.4593,1.8
15723,toyota, Verso,2017,Semi-Auto,25050,Petrol,200,42.7774,1.8
14563,toyota, Verso,2017,Automatic,24972,Petrol,200,42.8055,1.8
12067,toyota, Verso,2013,Manual,55965,Petrol,205,42.9719,1.6
18368,toyota, Verso,2017,Semi-Auto,17145,Petrol,200,42.7187,1.8
14398,toyota, Verso,2015,Manual,34000,Petrol,200,42.5568,1.6
13425,toyota, Verso,2016,Automatic,15030,Petrol,200,42.5183,1.8
18252,toyota, Verso,2017,Semi-Auto,20450,Petrol,205,43.1695,1.8
16977,toyota, Verso,2017,Semi-Auto,15062,Petrol,200,42.8122,1.8
18976,toyota, Verso,2017,Semi-Auto,24389,Petrol,200,42.6918,1.8
13143,toyota, Verso,2017,Semi-Auto,29476,Petrol,205,42.8233,1.8
14104,toyota, Verso,2017,Semi-Auto,13913,Petrol,150,42.9305,1.8
12061,toyota, Verso,2011,Manual,74488,Petrol,200,41.3527,1.6
13307,toyota, Verso,2013,Semi-Auto,28294,Petrol,205,41.5328,1.8
19128,toyota, Verso,2017,Manual,36199,Petrol,205,41.4767,1.6
13053,toyota, Verso,2017,Manual,44896,Petrol,200,41.3749,1.6
13835,toyota, Verso,2017,Manual,23161,Petrol,150,41.3833,1.6
19372,toyota, Verso,2018,Manual,21981,Petrol,145,41.6417,1.6
12977,toyota, Verso,2017,Manual,12114,Petrol,145,41.4538,1.6
15482,toyota, Verso,2017,Manual,29973,Petrol,200,41.6175,1.6
19183,toyota, Verso,2016,Manual,14103,Petrol,205,41.7961,1.6
18668,toyota, Verso,2016,Manual,7492,Petrol,200,41.4909,1.6
12337,toyota, Verso,2011,Manual,47570,Petrol,200,41.2256,1.6
15123,toyota, Verso,2016,Manual,30000,Petrol,200,41.2649,1.6
13360,toyota, Verso,2016,Manual,19000,Petrol,205,41.5803,1.6
17163,toyota, Verso,2016,Manual,10863,Petrol,200,41.4399,1.6
14714,toyota, Verso,2017,Manual,6741,Petrol,150,41.5518,1.6
16940,toyota, Verso,2017,Manual,36756,Petrol,200,41.6988,1.6
16478,toyota, Verso,2017,Manual,6995,Petrol,205,41.6888,1.6
19447,toyota, Verso,2017,Manual,45000,Petrol,150,41.4381,1.6
18834,toyota, Verso,2008,Manual,83000,Petrol,260,36.8889,1.8
12005,toyota, Verso,2003,Automatic,104000,Petrol,300,34.5227,1.8
17081,vauxhall, Vivaro,2016,Manual,40230,Diesel,160,50.2634,1.6
12879,vauxhall, Vivaro,2018,Manual,13585,Diesel,145,50.5097,1.6
19145,vauxhall, Vivaro,2016,Manual,29652,Diesel,160,50.1538,1.6
15216,vauxhall, Vivaro,2017,Manual,30156,Diesel,160,50.5219,1.6
14961,vauxhall, Vivaro,2017,Manual,24000,Diesel,145,50.0070,1.6
17821,vauxhall, Vivaro,2016,Manual,13000,Diesel,160,49.8293,1.6
16038,vauxhall, Vivaro,2015,Manual,72717,Diesel,160,49.7118,1.6
17033,vauxhall, Vivaro,2016,Manual,37409,Diesel,160,49.1559,1.6
14231,vauxhall, Vivaro,2015,Manual,40868,Diesel,235,42.6500,1.6
18615,vauxhall, Vivaro,2015,Manual,59204,Diesel,235,42.9397,1.6
14275,vauxhall, Vivaro,2015,Manual,64000,Diesel,235,42.8147,1.6
18187,vauxhall, Vivaro,2018,Manual,22036,Diesel,145,40.6119,1.6
15244,vauxhall, Vivaro,2018,Manual,16273,Diesel,145,40.7130,1.6
19137,vauxhall, Vivaro,2018,Manual,18673,Diesel,145,40.6555,1.6
18512,bmw, X4,2017,Automatic,58056,Diesel,145,53.9826,2
15590,bmw, X4,2017,Semi-Auto,22768,Diesel,145,54.2135,2
15587,bmw, X4,2017,Semi-Auto,18441,Diesel,145,54.1937,2
15187,bmw, X4,2017,Automatic,68689,Diesel,145,54.1022,2
18589,bmw, X4,2017,Automatic,41543,Diesel,150,54.6407,2
19140,bmw, X4,2016,Automatic,24881,Diesel,145,54.1892,2
16820,bmw, X4,2015,Semi-Auto,60059,Diesel,150,53.8581,2
19371,bmw, X4,2016,Automatic,74001,Diesel,145,54.1721,2
17408,bmw, X4,2016,Semi-Auto,75680,Diesel,145,54.4754,2
15349,bmw, X4,2015,Automatic,50323,Diesel,145,54.2337,2
15965,bmw, X4,2015,Automatic,95408,Diesel,145,54.1534,2
18776,bmw, X4,2016,Automatic,44352,Diesel,150,54.2019,2
14160,bmw, X4,2018,Automatic,17878,Diesel,145,54.3058,2
14083,bmw, X4,2014,Semi-Auto,41773,Diesel,145,54.5165,2
12957,bmw, X4,2017,Automatic,35016,Diesel,150,54.4655,2
19254,bmw, X4,2015,Automatic,59016,Diesel,145,54.0101,2
14396,bmw, X4,2017,Semi-Auto,35000,Diesel,150,54.1441,2
18768,bmw, X4,2017,Automatic,34960,Diesel,150,54.5713,2
19185,bmw, X4,2016,Automatic,43751,Diesel,145,54.4756,2
17505,bmw, X4,2016,Automatic,38900,Diesel,145,54.4336,2
16761,bmw, X4,2016,Automatic,52135,Diesel,145,54.3351,2
16842,bmw, X4,2016,Automatic,59000,Diesel,145,54.6807,2
13321,bmw, X4,2015,Manual,53197,Diesel,160,52.4596,2
18280,bmw, X4,2014,Manual,44678,Diesel,160,52.4158,2
12735,bmw, X4,2015,Manual,70601,Diesel,160,52.3611,2
16001,bmw, X4,2016,Automatic,42576,Diesel,200,47.9104,3
16628,bmw, X4,2017,Semi-Auto,25357,Diesel,200,47.8564,3
15328,bmw, X4,2014,Automatic,67210,Diesel,200,47.9009,3
14558,bmw, X4,2015,Automatic,44147,Diesel,200,47.8906,3
17441,bmw, X4,2017,Semi-Auto,37114,Diesel,200,48.2139,3
14290,bmw, X4,2016,Semi-Auto,50944,Diesel,205,47.9697,3
15215,bmw, X4,2016,Automatic,25465,Diesel,200,47.9792,3
17350,bmw, X4,2016,Automatic,30241,Diesel,200,47.4636,3
12781,bmw, X4,2015,Automatic,51536,Diesel,200,47.9273,3
17869,bmw, X4,2017,Semi-Auto,18150,Diesel,200,47.6730,3
13512,bmw, X4,2016,Automatic,28466,Diesel,200,47.7132,3
17062,bmw, X4,2017,Semi-Auto,25350,Diesel,200,48.1160,3
17192,bmw, X4,2016,Semi-Auto,25085,Diesel,200,48.0042,3
12225,bmw, X4,2015,Automatic,31723,Diesel,200,47.6463,3
13345,bmw, X4,2015,Automatic,26722,Diesel,205,48.0703,3
13286,bmw, X4,2016,Semi-Auto,62862,Diesel,205,48.0414,3
13642,bmw, X4,2015,Automatic,33289,Diesel,200,47.9313,3
13677,bmw, X4,2017,Automatic,13200,Diesel,145,47.6396,3
14593,bmw, X4,2016,Automatic,57000,Diesel,205,46.8997,3
15657,bmw, X4,2019,Semi-Auto,7414,Diesel,145,42.4761,2
17430,bmw, X4,2019,Semi-Auto,8515,Diesel,145,42.8824,2
19359,bmw, X4,2019,Semi-Auto,9829,Diesel,145,42.7696,2
13608,bmw, X4,2019,Semi-Auto,8432,Diesel,150,42.7201,2
14918,bmw, X4,2019,Automatic,7000,Diesel,150,42.7268,2
14131,bmw, X4,2018,Semi-Auto,12,Diesel,145,42.8784,2
19481,bmw, X4,2019,Semi-Auto,4832,Diesel,145,42.7694,2
16175,bmw, X4,2019,Semi-Auto,8310,Diesel,145,42.9883,2
17009,bmw, X4,2019,Automatic,9210,Diesel,145,43.0668,2
18453,bmw, X4,2019,Semi-Auto,5656,Diesel,150,42.6960,2
19311,bmw, X4,2019,Semi-Auto,7272,Diesel,150,43.0586,2
13961,bmw, X4,2019,Semi-Auto,10910,Diesel,150,42.7233,2
14324,bmw, X4,2018,Semi-Auto,10920,Diesel,150,42.9250,2
16469,bmw, X4,2019,Semi-Auto,4231,Diesel,150,43.0761,2
14158,bmw, X4,2020,Automatic,10,Diesel,145,42.9469,2
13859,bmw, X4,2019,Automatic,9793,Diesel,145,43.0752,2
18655,bmw, X4,2019,Semi-Auto,8098,Diesel,145,42.7398,2
16085,bmw, X4,2019,Semi-Auto,7272,Diesel,150,42.8118,2
14458,bmw, X4,2019,Semi-Auto,6250,Diesel,145,42.4723,2
17291,bmw, X4,2019,Semi-Auto,5763,Diesel,150,42.7730,2
12915,bmw, X4,2019,Semi-Auto,10755,Diesel,145,42.9000,2
17567,bmw, X4,2020,Semi-Auto,101,Diesel,145,42.7350,2
16960,bmw, X4,2019,Semi-Auto,10395,Diesel,150,42.7153,2
18143,bmw, X4,2019,Automatic,9921,Diesel,145,42.4975,2
18617,bmw, X4,2019,Semi-Auto,10792,Diesel,150,43.0959,2
15598,bmw, X4,2019,Automatic,5744,Diesel,145,42.8416,2
13722,bmw, X4,2019,Semi-Auto,7141,Diesel,145,42.3303,2
